OnshoreWindPower,ExchangeNordicCountries,OtherRenewable,HourDK,Biomass,HydroPower,ExchangeGreatBelt,ExchangeContinent,OffshoreWindPower,SolarPower,FossilGas,FossilHardCoal,FossilOil,Waste,TotalLoad
0,0,5,2017-01-01T00:00:00,581,2,0,0,0,0,99,489,13,161,0
0,0,5,2017-01-01T01:00:00,592,2,0,0,0,0,103,414,13,177,0
0,0,5,2017-01-01T02:00:00,594,2,0,0,0,0,104,426,15,177,0
0,0,4,2017-01-01T03:00:00,739,2,0,0,0,0,95,510,12,174,0
0,0,4,2017-01-01T04:00:00,697,2,0,0,0,0,86,491,12,168,0
0,0,5,2017-01-01T05:00:00,682,2,0,0,0,0,89,440,13,165,0
0,0,5,2017-01-01T06:00:00,711,2,0,0,0,0,115,493,14,189,0
0,0,5,2017-01-01T07:00:00,662,2,0,0,0,0,121,433,14,192,0
0,0,6,2017-01-01T08:00:00,609,2,0,0,0,0,130,569,16,191,0
0,0,5.99,2017-01-01T09:00:00,594.96,2,0,0,0,0,145.36,677.97,20.8,191.92,0
0,0,5.92,2017-01-01T10:00:00,610.78,2,0,0,0,0,140.48,661.36,17.9,194.56,0
0,0,5.83,2017-01-01T11:00:00,656.52,2,0,0,0,0,151.32,678.69,19.6,196.04,0
0,0,5.78,2017-01-01T12:00:00,664.36,2,0,0,0,0,161.76,711.58,19.8,199.72,0
0,0,5.74,2017-01-01T13:00:00,697.32,2,0,0,0,0,157.12,722.58,16.6,200.64,0
0,0,5.85,2017-01-01T14:00:00,710.62,2,0,0,0,0,157.92,863.27,15.1,199.24,0
0,0,4.97,2017-01-01T15:00:00,719.92,2,0,0,0,0,169.72,982.95,13.6,196.84,0
0,0,5,2017-01-01T16:00:00,673,2,0,0,0,0,229,1140,14,194,0
0,0,5,2017-01-01T17:00:00,714,2,0,0,0,0,241,1066,15,193,0
0,0,5,2017-01-01T18:00:00,774,2,0,0,0,0,232,1051,14,198,0
0,0,5,2017-01-01T19:00:00,755,2,0,0,0,0,217,982,17,198,0
0,0,4,2017-01-01T20:00:00,747,2,0,0,0,0,197,925,13,198,0
0,0,4,2017-01-01T21:00:00,715,2,0,0,0,0,189,772,12,198,0
0,0,4,2017-01-01T22:00:00,679,2,0,0,0,0,180,736,9,195,0
0,0,4,2017-01-01T23:00:00,689,2,0,0,0,0,179,694,4,188,0
0,0,5,2017-01-02T00:00:00,627,2,0,0,0,0,174,665,5,183,0
0,0,5,2017-01-02T01:00:00,647,2,0,0,0,0,170,596,10,165,0
0,0,5,2017-01-02T02:00:00,722,2,0,0,0,0,179,631,15,174,0
0,0,4,2017-01-02T03:00:00,771,2,0,0,0,0,175,617,15,171,0
0,0,5,2017-01-02T04:00:00,766,2,0,0,0,0,193,611,20,177,0
0,0,5,2017-01-02T05:00:00,824,2,0,0,0,0,212,643,22,178,0
0,0,4,2017-01-02T06:00:00,776,2,0,0,0,0,290,764,14,176,0
0,0,4,2017-01-02T07:00:00,721,2,0,0,0,0,484,884,15,176,0
0,0,6,2017-01-02T08:00:00,849,2,0,0,0,0,539,930,17,178,0
0,0,7.89,2017-01-02T09:00:00,756.56,2,0,0,0,0,542.96,1141.67,17.8,179.12,0
0,0,7.48,2017-01-02T10:00:00,744.28,2,0,0,0,0,547.48,1143.8,16.4,177.56,0
0,0,6.91,2017-01-02T11:00:00,682.88,2,0,0,0,0,550.08,1100.97,19.4,175.76,0
0,0,6.71,2017-01-02T12:00:00,804.32,2,0,0,0,0,547.12,1043.61,17.6,179.64,0
0,0,4.91,2017-01-02T13:00:00,787.9,2,0,0,0,0,540.4,926.49,16.5,177.8,0
0,0,4.44,2017-01-02T14:00:00,716.36,2,0,0,0,0,552.76,965.92,14.8,178.72,0
0,0,4.92,2017-01-02T15:00:00,710.74,2,0,0,0,0,586.84,1155.32,20.7,180.48,0
0,0,5,2017-01-02T16:00:00,755,2,0,0,0,0,578,1160,19,180,0
0,0,5,2017-01-02T17:00:00,866,2,0,0,0,0,587,1245,18,180,0
0,0,5,2017-01-02T18:00:00,850,2,0,0,0,0,578,1150,17,180,0
0,0,5,2017-01-02T19:00:00,760,2,0,0,0,0,527,948,16,178,0
0,0,5,2017-01-02T20:00:00,698,2,0,0,0,0,510,857,15,179,0
0,0,6,2017-01-02T21:00:00,708,2,0,0,0,0,525,854,24,181,0
0,0,7,2017-01-02T22:00:00,741,2,0,0,0,0,407,864,18,175,0
0,0,7,2017-01-02T23:00:00,593,2,0,0,0,0,372,760,16,163,0
0,0,7,2017-01-03T00:00:00,680,2,0,0,0,0,330,645,16,168,0
0,0,6,2017-01-03T01:00:00,722,2,0,0,0,0,334,597,18,176,0
0,0,5,2017-01-03T02:00:00,682,2,0,0,0,0,320,574,14,172,0
0,0,5,2017-01-03T03:00:00,677,2,0,0,0,0,290,577,15,172,0
0,0,5,2017-01-03T04:00:00,615,2,0,0,0,0,290,569,14,156,0
0,0,5,2017-01-03T05:00:00,654,2,0,0,0,0,316,649,15,145,0
0,0,5,2017-01-03T06:00:00,663,2,0,0,0,0,341,720,15,143,0
0,0,6,2017-01-03T07:00:00,640,2,0,0,0,0,356,742,19,144,0
0,0,6,2017-01-03T08:00:00,604,2,0,0,0,0,376,777,23,145,0
0,0,4.99,2017-01-03T09:00:00,657.94,2,0,0,0,0,362.04,801.45,14.7,151.88,0
0,0,4.92,2017-01-03T10:00:00,692.74,1,0,0,0,0,388.84,775.32,18.7,151.48,0
0,0,4.89,2017-01-03T11:00:00,687.62,0,0,0,0,0,374.92,802.23,14.1,153.24,0
0,0,5.86,2017-01-03T12:00:00,768.56,1,0,0,0,0,383.96,862.7,18.8,155.12,0
0,0,6.83,2017-01-03T13:00:00,736.56,2,0,0,0,0,390.96,860.73,15.8,170.12,0
0,0,6.91,2017-01-03T14:00:00,775.78,2,0,0,0,0,367.48,755.37,14.9,155.56,0
0,0,6.98,2017-01-03T15:00:00,728.96,2,0,0,0,0,365.36,783.98,15.8,153.92,0
0,0,8,2017-01-03T16:00:00,737,2,0,0,0,0,368,829,19,158,0
0,0,8,2017-01-03T17:00:00,739,2,0,0,0,0,368,831,16,155,0
0,0,8,2017-01-03T18:00:00,680,2,0,0,0,0,330,774,16,155,0
0,0,7,2017-01-03T19:00:00,678,2,0,0,0,0,324,731,19,156,0
0,0,6,2017-01-03T20:00:00,627,2,0,0,0,0,280,707,15,153,0
0,0,7,2017-01-03T21:00:00,563,2,0,0,0,0,269,590,17,153,0
0,0,7,2017-01-03T22:00:00,580,2,0,0,0,0,249,551,18,145,0
0,0,5,2017-01-03T23:00:00,589,2,0,0,0,0,220,453,17,143,0
0,0,4,2017-01-04T00:00:00,614,2,0,0,0,0,167,412,15,132,0
0,0,5,2017-01-04T01:00:00,581,2,0,0,0,0,140,452,24,149,0
0,0,4,2017-01-04T02:00:00,553,2,0,0,0,0,107,371,16,145,0
0,0,4,2017-01-04T03:00:00,564,2,0,0,0,0,113,344,16,146,0
0,0,5,2017-01-04T04:00:00,584,2,0,0,0,0,132,399,6,144,0
0,0,5,2017-01-04T05:00:00,660,2,0,0,0,0,185,635,13,147,0
0,0,5,2017-01-04T06:00:00,715,2,0,0,0,0,189,848,7,154,0
0,0,5,2017-01-04T07:00:00,820,2,0,0,0,0,297,1030,11,156,0
0,0,4,2017-01-04T08:00:00,718,2,0,0,0,0,297,937,6,141,0
0,0,3.88,2017-01-04T09:00:00,688.66,2,0,0,0,0,316.56,923.28,9.3,148.32,0
0,0,4.5,2017-01-04T10:00:00,741.76,2,0,0,0,0,325.16,1012.26,14.8,160.52,0
0,0,5.21,2017-01-04T11:00:00,729.04,2,0,0,0,0,326.64,1038.83,16.2,161.08,0
0,0,5.16,2017-01-04T12:00:00,762.94,2,0,0,0,0,311.04,1006.28,16.7,165.88,0
0,0,6.37,2017-01-04T13:00:00,812.5,2,0,0,0,0,372,1149.63,23.5,178,0
0,0,6.57,2017-01-04T14:00:00,713.96,2,0,0,0,0,402.36,1218.39,26.8,179.92,0
0,0,5.89,2017-01-04T15:00:00,786.74,2,0,0,0,0,378.84,1285.35,27.7,175.48,0
0,0,6,2017-01-04T16:00:00,862,2,0,0,0,0,344,1341,21,171,0
0,0,6,2017-01-04T17:00:00,727,2,0,0,0,0,344,1318,18,170,0
0,0,6,2017-01-04T18:00:00,873,2,0,0,0,0,348,1302,20,172,0
0,0,6,2017-01-04T19:00:00,855,2,0,0,0,0,348,1222,22,165,0
0,0,6,2017-01-04T20:00:00,730,2,0,0,0,0,353,1201,27,165,0
0,0,6,2017-01-04T21:00:00,868,2,0,0,0,0,331,1206,24,164,0
0,0,6,2017-01-04T22:00:00,744,2,0,0,0,0,318,1159,24,163,0
0,0,5,2017-01-04T23:00:00,733,2,0,0,0,0,318,1059,19,146,0
0,0,6,2017-01-05T00:00:00,720,2,0,0,0,0,269,1251,19,146,0
0,0,6,2017-01-05T01:00:00,723,2,0,0,0,0,257,1262,19,147,0
0,0,6,2017-01-05T02:00:00,706,2,0,0,0,0,278,1308,28,151,0
0,0,7,2017-01-05T03:00:00,735,2,0,0,0,0,318,1422,32,166,0
0,0,8,2017-01-05T04:00:00,839,2,0,0,0,0,365,1484,38,169,0
0,0,7,2017-01-05T05:00:00,795,2,0,0,0,0,369,1322,38,170,0
0,0,7,2017-01-05T06:00:00,786,2,0,0,0,0,436,1389,31,166,0
0,0,9,2017-01-05T07:00:00,896,2,0,0,0,0,596,1569,46,175,0
0,0,11,2017-01-05T08:00:00,881,2,0,0,0,0,802,1719,53,177,0
0,0,10.93,2017-01-05T09:00:00,881.66,2,0,0,0,0,859.56,1801.23,55.3,179.32,0
0,0,10.66,2017-01-05T10:00:00,861.7,2,0,0,0,0,881.2,1805.54,42.5,176.4,0
0,0,9.34,2017-01-05T11:00:00,857.66,2,0,0,0,0,905.56,1917.82,41.3,178.32,0
0,0,8.26,2017-01-05T12:00:00,856.4,2,0,0,0,0,900.4,1920.14,42,178.8,0
0,0,9.36,2017-01-05T13:00:00,864.8,2,0,0,0,0,916.8,1898.44,50,185.6,0
0,0,9.51,2017-01-05T14:00:00,895.5,2,0,0,0,0,917,1865.49,46.5,188,0
0,0,9.86,2017-01-05T15:00:00,874.6,2,0,0,0,0,965.6,1936.74,50,197.2,0
0,0,10,2017-01-05T16:00:00,871,2,0,0,0,0,1002,1921,50,196,0
0,0,9,2017-01-05T17:00:00,878,2,0,0,0,0,975,1943,49,188,0
0,0,10,2017-01-05T18:00:00,891,2,0,0,0,0,957,1957,47,176,0
0,0,10,2017-01-05T19:00:00,899,2,0,0,0,0,932,1878,45,166,0
0,0,9,2017-01-05T20:00:00,882,2,0,0,0,0,803,1870,42,160,0
0,0,9,2017-01-05T21:00:00,903,2,0,0,0,0,725,1826,44,158,0
0,0,9,2017-01-05T22:00:00,955,2,0,0,0,0,673,1609,44,164,0
0,0,9,2017-01-05T23:00:00,907,2,0,0,0,0,674,1422,47,170,0
0,0,8,2017-01-06T00:00:00,1000,2,0,0,0,0,569,1391,40,166,0
0,0,7,2017-01-06T01:00:00,1016,2,0,0,0,0,531,1350,33,164,0
0,0,6,2017-01-06T02:00:00,986,2,0,0,0,0,506,1297,26,160,0
0,0,6,2017-01-06T03:00:00,977,2,0,0,0,0,504,1277,26,159,0
0,0,6,2017-01-06T04:00:00,993,2,0,0,0,0,503,1299,25,160,0
0,0,7,2017-01-06T05:00:00,971,2,0,0,0,0,543,1435,34,163,0
0,0,8,2017-01-06T06:00:00,969,2,0,0,0,0,587,1511,42,166,0
0,0,7,2017-01-06T07:00:00,964,2,0,0,0,0,601,1505,41,165,0
0,0,7,2017-01-06T08:00:00,970.98,2,0,0,0,0,681.68,1461.48,41.9,166.96,0
0,0,6.83,2017-01-06T09:00:00,961.42,2,0,0,0,0,720.72,1296.09,38.1,158.84,0
0,0,7.46,2017-01-06T10:00:00,942.2,2,0,0,0,0,723.2,1306.74,39,151.4,0
0,0,8.12,2017-01-06T11:00:00,1003.14,2,0,0,0,0,747.24,1383.52,44.7,153.28,0
0,0,7.08,2017-01-06T12:00:00,992.98,2,0,0,0,0,714.68,1381.4,37.9,147.96,0
0,0,6.31,2017-01-06T13:00:00,971.6,2,0,0,0,0,675.6,1262.29,27,143.2,0
0,0,6.67,2017-01-06T14:00:00,937.74,2,0,0,0,0,687.84,1111.57,26.7,143.48,0
0,0,6.92,2017-01-06T15:00:00,936.72,2,0,0,0,0,690.52,1153.8,28.6,149.44,0
0,0,7,2017-01-06T16:00:00,987,2,0,0,0,0,716,1234,34,151,0
0,0,7,2017-01-06T17:00:00,965,2,0,0,0,0,687,1234,34,151,0
0,0,7,2017-01-06T18:00:00,925,2,0,0,0,0,640,1188,31,150,0
0,0,6,2017-01-06T19:00:00,986,2,0,0,0,0,627,1093,27,150,0
0,0,6,2017-01-06T20:00:00,971,2,0,0,0,0,574,994,27,152,0
0,0,7,2017-01-06T21:00:00,991,2,0,0,0,0,544,1026,29,152,0
0,0,9,2017-01-06T22:00:00,980,2,0,0,0,0,471,1002,29,153,0
0,0,8,2017-01-06T23:00:00,924,2,0,0,0,0,397,878,26,152,0
0,0,9,2017-01-07T00:00:00,938,2,0,0,0,0,358,887,29,154,0
0,0,9,2017-01-07T01:00:00,927,2,0,0,0,0,325,921,30,158,0
0,0,8,2017-01-07T02:00:00,901,2,0,0,0,0,312,852,27,155,0
0,0,9,2017-01-07T03:00:00,894,2,0,0,0,0,320,848,30,154,0
0,0,8,2017-01-07T04:00:00,865,2,0,0,0,0,326,933,30,157,0
0,0,7,2017-01-07T05:00:00,875,2,0,0,0,0,319,960,28,152,0
0,0,6,2017-01-07T06:00:00,877,2,0,0,0,0,322,936,25,133,0
0,0,6,2017-01-07T07:00:00,846,2,0,0,0,0,362,924,24,143,0
0,0,6,2017-01-07T08:00:00,871,2,0,0,0,0,399,933,25,150,0
0,0,5.98,2017-01-07T09:00:00,802.96,2,0,0,0,0,466.36,982.98,26.8,153.92,0
0,0,6.88,2017-01-07T10:00:00,802.74,2,0,0,0,0,495.84,1023.36,31.7,157.48,0
0,0,6.75,2017-01-07T11:00:00,900.44,2,0,0,0,0,489.04,1083.69,28.2,157.88,0
0,0,6.68,2017-01-07T12:00:00,898.26,2,0,0,0,0,478.16,1003.08,25.3,156.52,0
0,0,6.69,2017-01-07T13:00:00,933.3,2,0,0,0,0,523.8,1055.11,29.5,160.6,0
0,0,6.8,2017-01-07T14:00:00,926.56,2,0,0,0,0,521.96,1034.76,29.8,161.12,0
0,0,6.94,2017-01-07T15:00:00,913.88,2,0,0,0,0,500.08,1011.94,31.4,160.76,0
0,0,6,2017-01-07T16:00:00,953,2,0,0,0,0,507,1026,27,160,0
0,0,7,2017-01-07T17:00:00,1006,2,0,0,0,0,533,1010,32,164,0
0,0,7,2017-01-07T18:00:00,941,2,0,0,0,0,539,976,35,165,0
0,0,7,2017-01-07T19:00:00,928,2,0,0,0,0,511,978,35,166,0
0,0,7,2017-01-07T20:00:00,1004,2,0,0,0,0,499,937,31,163,0
0,0,6,2017-01-07T21:00:00,1054,2,0,0,0,0,499,908,25,162,0
0,0,7,2017-01-07T22:00:00,963,2,0,0,0,0,453,942,30,164,0
0,0,6,2017-01-07T23:00:00,935,2,0,0,0,0,422,913,25,161,0
0,0,6,2017-01-08T00:00:00,841,2,0,0,0,0,327,931,23,153,0
0,0,7,2017-01-08T01:00:00,942,2,0,0,0,0,341,991,30,157,0
0,0,6,2017-01-08T02:00:00,900,2,0,0,0,0,338,971,28,155,0
0,0,6,2017-01-08T03:00:00,858,2,0,0,0,0,340,964,28,152,0
0,0,6,2017-01-08T04:00:00,860,2,0,0,0,0,345,1038,27,151,0
0,0,6,2017-01-08T05:00:00,854,2,0,0,0,0,350,1039,28,150,0
0,0,6,2017-01-08T06:00:00,854,2,0,0,0,0,359,1047,28,150,0
0,0,7,2017-01-08T07:00:00,854,2,0,0,0,0,372,1128,28,152,0
0,0,7,2017-01-08T08:00:00,831,2,0,0,0,0,463,1200,32,153,0
0,0,6.95,2017-01-08T09:00:00,856.82,2,0,0,0,0,491.12,1186.37,32.1,157.64,0
0,0,7.82,2017-01-08T10:00:00,806.5,2,0,0,0,0,490,1188.18,31.5,162,0
0,0,6.72,2017-01-08T11:00:00,766.22,2,0,0,0,0,463.52,1113,25.1,159.44,0
0,0,6.69,2017-01-08T12:00:00,789.06,2,0,0,0,0,469.96,1119.87,27.3,156.12,0
0,0,6.72,2017-01-08T13:00:00,797.18,2,0,0,0,0,461.88,1092.96,23.9,158.36,0
0,0,6.83,2017-01-08T14:00:00,828.48,2,0,0,0,0,466.68,1070.65,24.4,158.96,0
0,0,5.95,2017-01-08T15:00:00,977.84,2,0,0,0,0,463.44,1054.89,23.2,160.68,0
0,0,7,2017-01-08T16:00:00,862,2,0,0,0,0,471,1177,25,162,0
0,0,8,2017-01-08T17:00:00,825,2,0,0,0,0,522,1282,27,163,0
0,0,9,2017-01-08T18:00:00,911,2,0,0,0,0,528,1274,31,165,0
0,0,9,2017-01-08T19:00:00,828,2,0,0,0,0,498,1238,31,166,0
0,0,9,2017-01-08T20:00:00,792,2,0,0,0,0,441,1202,30,167,0
0,0,9,2017-01-08T21:00:00,980,2,0,0,0,0,383,1137,28,173,0
0,0,8,2017-01-08T22:00:00,964,2,0,0,0,0,348,1068,15,169,0
0,0,8,2017-01-08T23:00:00,932,2,0,0,0,0,353,977,13,166,0
0,0,7,2017-01-09T00:00:00,908,2,0,0,0,0,275,1051,14,170,0
0,0,6,2017-01-09T01:00:00,904,2,0,0,0,0,263,1011,13,171,0
0,0,6,2017-01-09T02:00:00,909,2,0,0,0,0,260,911,13,172,0
0,0,6,2017-01-09T03:00:00,934,2,0,0,0,0,263,805,14,173,0
0,0,6,2017-01-09T04:00:00,929,2,0,0,0,0,269,888,15,172,0
0,0,6,2017-01-09T05:00:00,972,2,0,0,0,0,279,961,15,171,0
0,0,6,2017-01-09T06:00:00,939,2,0,0,0,0,333,1161,19,172,0
0,0,6,2017-01-09T07:00:00,982,2,0,0,0,0,306,1241,12,169,0
0,0,5,2017-01-09T08:00:00,924,2,0,0,0,0,346,1272,6,170,0
0,0,4.99,2017-01-09T09:00:00,959.94,2,0,0,0,0,334.04,1170.45,7.7,179.88,0
0,0,5.92,2017-01-09T10:00:00,1028.7,2,0,0,0,0,356.2,1076.28,7.5,179.4,0
0,0,5.85,2017-01-09T11:00:00,844.48,2,0,0,0,0,382.68,1094.63,10.4,183.96,0
0,0,5.8,2017-01-09T12:00:00,929.36,2,0,0,0,0,380.76,1048.56,6.8,180.72,0
0,0,5.82,2017-01-09T13:00:00,954.42,2,0,0,0,0,383.72,1003.1,12.1,181.84,0
0,0,5.87,2017-01-09T14:00:00,844.6,2,0,0,0,0,374.6,1008.73,18,180.2,0
0,0,6.96,2017-01-09T15:00:00,829.88,2,0,0,0,0,372.08,911.92,17.4,183.76,0
0,0,8,2017-01-09T16:00:00,809,2,0,0,0,0,373,1010,19,196,0
0,0,8,2017-01-09T17:00:00,888,2,0,0,0,0,375,1027,22,198,0
0,0,8,2017-01-09T18:00:00,859,2,0,0,0,0,353,938,19,184,0
0,0,8,2017-01-09T19:00:00,894,2,0,0,0,0,329,835,19,196,0
0,0,8,2017-01-09T20:00:00,948,2,0,0,0,0,317,844,19,188,0
0,0,7,2017-01-09T21:00:00,967,2,0,0,0,0,269,865,22,185,0
0,0,6,2017-01-09T22:00:00,868,2,0,0,0,0,270,871,20,198,0
0,0,6,2017-01-09T23:00:00,852,2,0,0,0,0,265,807,19,190,0
0,0,5,2017-01-10T00:00:00,916,2,0,0,0,0,236,816,16,194,0
0,0,5,2017-01-10T01:00:00,884,2,0,0,0,0,231,885,16,181,0
0,0,5,2017-01-10T02:00:00,857,2,0,0,0,0,230,827,16,194,0
0,0,4,2017-01-10T03:00:00,864,2,0,0,0,0,238,820,17,180,0
0,0,4,2017-01-10T04:00:00,875,2,0,0,0,0,244,840,14,154,0
0,0,4,2017-01-10T05:00:00,844,2,0,0,0,0,240,817,3,165,0
0,0,5,2017-01-10T06:00:00,887,2,0,0,0,0,283,865,7,170,0
0,0,4,2017-01-10T07:00:00,1030,2,0,0,0,0,339,953,4,179,0
0,0,5,2017-01-10T08:00:00,953,2,0,0,0,0,401,971,18,194,0
0,0,4.99,2017-01-10T09:00:00,985.92,2,0,0,0,0,404.72,1017.93,19.6,209.84,0
0,0,4.95,2017-01-10T10:00:00,975.72,2,0,0,0,0,446.52,1356.77,19.6,205.44,0
0,0,3.9,2017-01-10T11:00:00,995.58,2,0,0,0,0,449.28,1273.18,17.9,204.16,0
0,0,4.88,2017-01-10T12:00:00,989.5,2,0,0,0,0,463,1212.12,16.7,210,0
0,0,4.89,2017-01-10T13:00:00,1021.56,2,0,0,0,0,457.96,1210.67,19.8,205.12,0
0,0,5.91,2017-01-10T14:00:00,993.7,2,0,0,0,0,451.2,1194.29,17.5,204.4,0
0,0,5.98,2017-01-10T15:00:00,923.94,2,0,0,0,0,455.04,1156.46,20.7,207.88,0
0,0,6,2017-01-10T16:00:00,966,2,0,0,0,0,457,1257,22,195,0
0,0,6,2017-01-10T17:00:00,992,2,0,0,0,0,440,1258,19,184,0
0,0,5,2017-01-10T18:00:00,936,2,0,0,0,0,426,1156,17,183,0
0,0,6,2017-01-10T19:00:00,965,2,0,0,0,0,427,1080,18,184,0
0,0,5,2017-01-10T20:00:00,916,2,0,0,0,0,414,1059,17,186,0
0,0,6,2017-01-10T21:00:00,911,2,0,0,0,0,360,1060,21,198,0
0,0,6,2017-01-10T22:00:00,891,2,0,0,0,0,292,979,18,200,0
0,0,5,2017-01-10T23:00:00,828,2,0,0,0,0,239,969,17,188,0
0,0,6,2017-01-11T00:00:00,855,2,0,0,0,0,223,1094,20,184,0
0,0,5,2017-01-11T01:00:00,883,2,0,0,0,0,204,1034,17,183,0
0,0,5,2017-01-11T02:00:00,882,2,0,0,0,0,200,860,16,181,0
0,0,5,2017-01-11T03:00:00,865,2,0,0,0,0,198,831,16,167,0
0,0,5,2017-01-11T04:00:00,804,2,0,0,0,0,222,814,17,154,0
0,0,5,2017-01-11T05:00:00,872,2,0,0,0,0,225,855,16,141,0
0,0,7,2017-01-11T06:00:00,877,2,0,0,0,0,256,911,19,144,0
0,0,8,2017-01-11T07:00:00,908,2,0,0,0,0,269,998,18,160,0
0,0,7,2017-01-11T08:00:00,934,2,0,0,0,0,273,1000,9,164,0
0,0,7,2017-01-11T09:00:00,970.98,2,0,0,0,0,340.68,1007.48,10.9,180.96,0
0,0,4.96,2017-01-11T10:00:00,1087.9,2,0,0,0,0,376.4,1192.44,12.5,185.8,0
0,0,4.83,2017-01-11T11:00:00,1098.62,2,0,0,0,0,349.92,1313.29,4.1,184.24,0
0,0,4.64,2017-01-11T12:00:00,993.24,2,0,0,0,0,354.84,1055.6,17.2,185.48,0
0,0,4.65,2017-01-11T13:00:00,1015.2,2,0,0,0,0,351.2,999.55,18,183.4,0
0,0,3.8,2017-01-11T14:00:00,952.42,2,0,0,0,0,360.72,1018.12,19.1,180.84,0
0,0,3.93,2017-01-11T15:00:00,981.8,2,0,0,0,0,358.8,961.87,10.7,183.6,0
0,0,5,2017-01-11T16:00:00,911,2,0,0,0,0,370,970,19,198,0
0,0,6,2017-01-11T17:00:00,934,2,0,0,0,0,379,1030,23,198,0
0,0,7,2017-01-11T18:00:00,896,2,0,0,0,0,295,993,21,197,0
0,0,8,2017-01-11T19:00:00,865,2,0,0,0,0,283,973,22,199,0
0,0,7,2017-01-11T20:00:00,883,2,0,0,0,0,255,890,20,195,0
0,0,7,2017-01-11T21:00:00,858,2,0,0,0,0,256,848,21,171,0
0,0,6,2017-01-11T22:00:00,783,2,0,0,0,0,249,864,24,168,0
0,0,5,2017-01-11T23:00:00,790,2,0,0,0,0,198,749,19,162,0
0,0,5,2017-01-12T00:00:00,755,2,0,0,0,0,131,644,17,143,0
0,0,5,2017-01-12T01:00:00,720,2,0,0,0,0,130,588,17,123,0
0,0,5,2017-01-12T02:00:00,736,2,0,0,0,0,128,527,17,124,0
0,0,6,2017-01-12T03:00:00,757,2,0,0,0,0,142,546,20,125,0
0,0,6,2017-01-12T04:00:00,741,2,0,0,0,0,147,569,21,133,0
0,0,6,2017-01-12T05:00:00,852,2,0,0,0,0,173,595,25,154,0
0,0,5,2017-01-12T06:00:00,1015,2,0,0,0,0,213,808,19,166,0
0,0,5,2017-01-12T07:00:00,894,2,0,0,0,0,310,996,20,170,0
0,0,4,2017-01-12T08:00:00,761,2,0,0,0,0,349,1210,19,171,0
0,0,4.89,2017-01-12T09:00:00,778.64,2,0,0,0,0,340.24,1335.75,18.2,168.28,0
0,0,4.63,2017-01-12T10:00:00,823.7,2,0,0,0,0,355.2,1345.57,18.5,181.4,0
0,0,4.37,2017-01-12T11:00:00,933.76,2,0,0,0,0,349.16,1161.39,17.8,184.52,0
0,0,4.2,2017-01-12T12:00:00,937.32,2,0,0,0,0,336.12,1127.12,17.6,182.64,0
0,0,5.31,2017-01-12T13:00:00,941.78,2,0,0,0,0,311.48,1084.97,18.9,178.56,0
0,0,5.57,2017-01-12T14:00:00,954.66,2,0,0,0,0,347.56,1010.59,17.3,177.32,0
0,0,5.89,2017-01-12T15:00:00,986.66,2,0,0,0,0,427.56,1123.27,21.3,187.32,0
0,0,6,2017-01-12T16:00:00,1021,2,0,0,0,0,434,1212,21,188,0
0,0,6,2017-01-12T17:00:00,992,2,0,0,0,0,467,1405,23,186,0
0,0,6,2017-01-12T18:00:00,988,2,0,0,0,0,449,1262,18,186,0
0,0,6,2017-01-12T19:00:00,955,2,0,0,0,0,425,1164,18,186,0
0,0,6,2017-01-12T20:00:00,972,2,0,0,0,0,398,1056,21,186,0
0,0,6,2017-01-12T21:00:00,1014,2,0,0,0,0,394,1035,20,188,0
0,0,6,2017-01-12T22:00:00,1006,2,0,0,0,0,376,896,17,196,0
0,0,6,2017-01-12T23:00:00,1040,2,0,0,0,0,361,871,17,194,0
0,0,6,2017-01-13T00:00:00,976,2,0,0,0,0,342,902,14,176,0
0,0,6,2017-01-13T01:00:00,881,2,0,0,0,0,322,918,23,173,0
0,0,5,2017-01-13T02:00:00,824,2,0,0,0,0,297,868,14,170,0
0,0,6,2017-01-13T03:00:00,820,2,0,0,0,0,302,873,15,171,0
0,0,6,2017-01-13T04:00:00,829,2,0,0,0,0,295,900,22,173,0
0,0,6,2017-01-13T05:00:00,852,2,0,0,0,0,304,976,23,174,0
0,0,7,2017-01-13T06:00:00,848,2,0,0,0,0,353,1333,25,176,0
0,0,7,2017-01-13T07:00:00,899,2,0,0,0,0,475,1407,26,176,0
0,0,8,2017-01-13T08:00:00,1047,2,0,0,0,0,663,1723,40,154,0
0,0,6.93,2017-01-13T09:00:00,973.8,2,0,0,0,0,637.8,1522.87,30,154.6,0
0,0,6.56,2017-01-13T10:00:00,977.94,2,0,0,0,0,627.04,1537.88,24.7,166.88,0
0,0,7.05,2017-01-13T11:00:00,959.86,2,0,0,0,0,644.76,1513.31,26.3,169.72,0
0,0,6.76,2017-01-13T12:00:00,945.18,2,0,0,0,0,636.88,1551.92,24.9,176.36,0
0,0,6.83,2017-01-13T13:00:00,936.28,2,0,0,0,0,616.48,1490.45,24.4,177.56,0
0,0,6.23,2017-01-13T14:00:00,837.18,2,0,0,0,0,593.88,1353.45,22.9,176.36,0
0,0,5.76,2017-01-13T15:00:00,808.4,2,0,0,0,0,557.4,1245.64,22,174.8,0
0,0,5.99,2017-01-13T16:00:00,821.98,2,0,0,0,0,575.68,1317.49,22.9,172.96,0
0,0,6,2017-01-13T17:00:00,906,2,0,0,0,0,573,1359,29,174,0
0,0,5,2017-01-13T18:00:00,1056,2,0,0,0,0,552,1276,25,173,0
