date,rate(kg/s)
2050-10-15T18:36:00,13.3041084925379
2050-10-15T19:36:00,13.298569727256
2050-10-15T20:36:00,0
2050-10-15T21:36:00,0
2050-10-15T22:36:00,0
2050-10-15T23:36:00,0
2050-10-16T00:36:00,0
2050-10-16T01:36:00,0
2050-10-16T02:36:00,0
2050-10-16T03:36:00,0
2050-10-16T04:36:00,0
2050-10-16T05:36:00,0
2050-10-16T06:36:00,0
2050-10-16T07:36:00,0
2050-10-16T08:36:00,0
2050-10-16T09:36:00,0
2050-10-16T10:36:00,0
2050-10-16T11:36:00,0
2050-10-16T12:36:00,0
2050-10-16T13:36:00,0
2050-10-16T14:36:00,0
2050-10-16T15:36:00,0
2050-10-16T16:36:00,0
2050-10-16T17:36:00,0
2050-10-16T18:36:00,0
2050-10-16T19:36:00,0
2050-10-16T20:36:00,0
2050-10-16T21:36:00,0
2050-10-16T22:36:00,0
2050-10-16T23:36:00,0
2050-10-17T00:36:00,0
2050-10-17T01:36:00,0
2050-10-17T02:36:00,0
2050-10-17T03:36:00,0
2050-10-17T04:36:00,0
2050-10-17T05:36:00,0
2050-10-17T06:36:00,0
2050-10-17T07:36:00,0
2050-10-17T08:36:00,0
2050-10-17T09:36:00,0
2050-10-17T10:36:00,0
2050-10-17T11:36:00,0
2050-10-17T12:36:00,0
2050-10-17T13:36:00,0
2050-10-17T14:36:00,0
2050-10-17T15:36:00,0
2050-10-17T16:36:00,0
2050-10-17T17:36:00,0
2050-10-17T18:36:00,0
2050-10-17T19:36:00,0
2050-10-17T20:36:00,0
2050-10-17T21:36:00,0
2050-10-17T22:36:00,16.9721194976721
2050-10-17T23:36:00,13.0405731047602
2050-10-18T00:36:00,14.1474282397815
2050-10-18T01:36:00,13.8240349600394
2050-10-18T02:36:00,13.8188130000745
2050-10-18T03:36:00,13.7523605447054
2050-10-18T04:36:00,13.7093294128247
2050-10-18T05:36:00,13.6671268895098
2050-10-18T06:36:00,13.6312517934271
2050-10-18T07:36:00,13.6002396251414
2050-10-18T08:36:00,13.573064637089
2050-10-18T09:36:00,13.5486635423313
2050-10-18T10:36:00,13.5266399019114
2050-10-18T11:36:00,13.5066803593845
2050-10-18T12:36:00,13.4880358878777
2050-10-18T13:36:00,13.4706991516518
2050-10-18T14:36:00,13.4544334114955
2050-10-18T15:36:00,13.4391504750976
2050-10-18T16:36:00,0
2050-10-18T17:36:00,14.845239730743
2050-10-18T18:36:00,13.2182585192882
2050-10-18T19:36:00,13.4865460227412
2050-10-18T20:36:00,13.4101796684649
2050-10-18T21:36:00,13.4012695440238
2050-10-18T22:36:00,13.3847276221583
2050-10-18T23:36:00,13.3720860827581
2050-10-19T00:36:00,13.3604941916434
2050-10-19T01:36:00,13.349985000414
2050-10-19T02:36:00,13.3403111930132
2050-10-19T03:36:00,13.3313419644683
2050-10-19T04:36:00,13.3229613508151
2050-10-19T05:36:00,13.3150131704793
2050-10-19T06:36:00,13.3074589932058
2050-10-19T07:36:00,13.3002925715647
2050-10-19T08:36:00,13.2934851464607
2050-10-19T09:36:00,13.2869969252496
2050-10-19T10:36:00,13.2806995849466
2050-10-19T11:36:00,13.2746160337082
2050-10-19T12:36:00,0
2050-10-19T13:36:00,0
2050-10-19T14:36:00,0
2050-10-19T15:36:00,0
2050-10-19T16:36:00,0
2050-10-19T17:36:00,0
2050-10-19T18:36:00,0
2050-10-19T19:36:00,0
2050-10-19T20:36:00,0
2050-10-19T21:36:00,0
2050-10-19T22:36:00,0
2050-10-19T23:36:00,0
2050-10-20T00:36:00,0
2050-10-20T01:36:00,0
2050-10-20T02:36:00,0
2050-10-20T03:36:00,0
2050-10-20T04:36:00,15.8600198247519
2050-10-20T05:36:00,13.2448574050213
2050-10-20T06:36:00,13.8418735890421
2050-10-20T07:36:00,13.6155751635235
2050-10-20T08:36:00,13.583686640726
2050-10-20T09:36:00,13.5307060715319
2050-10-20T10:36:00,13.4934709223745
2050-10-20T11:36:00,13.4600120365942
2050-10-20T12:36:00,13.4319581507181
2050-10-20T13:36:00,13.4085489849606
2050-10-20T14:36:00,13.3883429593753
2050-10-20T15:36:00,13.3705827019514
2050-10-20T16:36:00,13.3547223980956
2050-10-20T17:36:00,13.3404665873265
2050-10-20T18:36:00,13.3275838484221
